risk_score,hdi,ndvi,evi,ndwi,temp,rain,nightlights,curr_fire_risk,curr_poaching_risk,curr_encroachment_risk,curr_drought_risk,curr_heat_risk,sens_fire,sens_poaching,sens_encroachment,sens_drought,sens_disease,sens_power_lines,is_plant,is_mammal,is_bird,is_reptile,is_amphibian,is_insect,is_marine,is_fungi,action,outcome
0.38,0.72,0.89,0.77,-0.3,38.5,208.0,7.5,0.07,0.25,0.2,0.85,0.22,0.37,0.93,0.93,1.0,0.18,0.09,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.12,0.75,0.3,0.26,-0.18,34.1,2350.0,8.1,0.29,0.07,0.83,0.02,0.2,0.12,0.3,1.0,0.72,0.46,0.03,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.17,0.8,0.81,0.72,0.18,25.4,2643.0,4.8,0.27,0.09,0.95,0.17,0.09,0.84,0.67,1.0,0.42,0.22,0.18,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.07,0.75,0.81,0.79,-0.25,41.5,2771.0,7.7,0.06,0.1,0.09,0.03,0.17,0.67,0.57,0.34,0.31,0.12,0.14,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.16,0.83,0.34,0.34,0.47,36.7,436.0,8.1,0.22,0.09,0.73,0.19,0.07,0.6,0.11,1.0,0.23,0.11,0.1,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.1,0.71,0.51,0.43,0.08,30.5,1416.0,4.8,0.28,0.01,0.81,0.04,0.2,0.56,0.84,1.0,0.49,0.47,0.09,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.11,0.46,0.79,0.75,0.21,30.7,445.0,3.6,0.1,0.18,0.02,0.03,0.22,0.38,0.79,0.71,0.4,0.32,0.02,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.22,0.72,0.78,0.66,-0.11,23.0,2349.0,7.0,0.28,0.12,0.22,0.29,0.23,0.94,0.49,0.69,0.43,0.1,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.15,0.87,0.28,0.27,0.49,35.8,1977.0,8.0,0.11,0.12,0.29,0.23,0.22,0.94,0.91,0.81,0.84,0.34,0.13,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.13,0.62,0.7,0.67,0.26,35.3,1812.0,4.8,0.23,0.06,0.11,0.14,0.27,0.12,0.97,0.49,0.67,0.01,0.01,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.11,0.23,0.41,0.34,0.36,39.6,2630.0,2.9,0.25,0.07,0.05,0.03,0.82,0.46,0.96,1.0,0.96,0.08,0.01,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.07,0.66,0.35,0.3,0.33,41.8,2590.0,0.9,0.1,0.04,0.7,0.08,0.02,0.7,0.47,1.0,0.66,0.09,0.19,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.24,0.83,0.59,0.56,0.17,27.9,2882.0,8.2,0.22,0.3,0.22,0.17,0.14,0.09,0.02,0.99,0.93,0.37,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.44,0.23,0.64,0.62,-0.21,37.1,241.0,3.7,0.09,0.3,0.27,0.97,0.3,0.27,0.29,0.32,1.0,0.3,0.14,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.15,0.88,0.29,0.27,0.22,22.2,468.0,10.0,0.23,0.13,0.02,0.09,0.04,0.97,0.02,0.43,0.38,0.31,0.15,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.38,0.66,0.18,0.66,0.01,48.6,2459.0,7.0,0.91,0.12,0.21,0.2,0.23,1.0,0.85,0.28,0.85,0.3,0.08,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.18,0.48,0.27,0.23,0.45,22.0,2050.0,4.6,0.19,0.12,0.1,0.26,0.18,0.96,0.25,0.82,0.51,0.4,0.09,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.16,0.22,0.65,0.54,-0.13,32.3,1886.0,3.5,0.12,0.26,0.02,0.06,0.19,0.74,0.42,0.4,0.9,0.14,0.2,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.05,0.34,0.37,0.34,-0.07,39.8,934.0,3.8,0.13,0.01,0.17,0.03,0.97,0.56,0.0,0.66,0.69,0.08,0.16,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.17,0.38,0.39,0.33,-0.28,41.5,1423.0,5.3,0.17,0.24,0.15,0.06,0.14,0.47,0.41,0.21,0.9,0.15,0.14,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.11,0.85,0.78,0.78,-0.08,37.9,1799.0,7.1,0.12,0.06,0.86,0.16,0.12,0.93,0.08,1.0,0.64,0.18,0.17,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.02,0.41,0.67,0.64,0.05,28.5,1517.0,3.9,0.01,0.01,0.0,0.03,0.16,0.26,0.72,0.88,0.95,0.49,0.15,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.11,0.42,0.5,0.42,-0.18,44.9,2457.0,3.9,0.07,0.21,0.12,0.02,1.0,0.38,0.67,0.04,0.27,0.5,0.12,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.12,0.9,0.76,0.65,0.48,38.3,32.0,8.6,0.05,0.12,0.1,0.18,0.97,0.56,0.02,0.95,0.22,0.02,0.15,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.37,0.19,0.28,0.62,0.11,43.5,2049.0,3.2,0.97,0.15,0.1,0.07,0.06,1.0,0.56,0.36,0.95,0.25,0.03,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.34,0.8,0.29,0.5,0.14,36.5,881.0,7.8,0.92,0.07,0.22,0.13,0.03,1.0,0.89,0.84,0.73,0.05,0.08,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.39,0.2,0.58,0.51,0.37,21.2,657.0,1.5,0.04,0.77,0.16,0.22,0.18,0.73,1.0,0.84,0.1,0.27,0.08,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.29,0.43,0.68,0.61,0.01,45.8,933.0,5.1,0.27,0.29,0.12,0.3,0.77,0.5,0.17,0.62,0.72,0.45,0.12,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.24,0.14,0.66,0.65,-0.32,20.4,2904.0,2.7,0.23,0.23,0.1,0.29,0.01,0.23,1.0,0.78,0.65,0.09,0.15,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.1,0.14,0.67,0.61,0.22,40.0,1424.0,1.4,0.23,0.0,0.18,0.11,0.87,0.78,0.3,0.59,0.49,0.17,0.14,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.19,0.3,0.14,0.14,0.42,45.2,683.0,3.2,0.12,0.28,0.29,0.13,0.79,0.18,0.57,0.08,0.08,0.36,0.09,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.38,0.24,0.34,0.16,-0.14,47.2,2365.0,3.4,0.76,0.23,0.28,0.21,0.02,1.0,0.23,0.42,0.87,0.42,0.2,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.17,0.66,0.22,0.22,-0.3,41.1,996.0,5.2,0.04,0.21,0.01,0.23,0.19,0.37,0.94,0.46,0.36,0.24,0.05,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.35,0.86,0.33,0.46,0.15,40.0,1053.0,8.2,0.92,0.08,0.21,0.14,0.12,1.0,0.89,0.85,0.55,0.01,0.2,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.19,0.65,0.5,0.45,-0.06,20.8,2494.0,3.6,0.14,0.24,0.91,0.17,0.25,0.2,0.57,1.0,0.22,0.01,0.01,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.39,0.11,0.39,0.36,-0.46,20.3,60.0,2.3,0.3,0.04,0.18,0.95,0.05,0.82,0.5,0.56,1.0,0.37,0.2,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.15,0.35,0.66,0.63,0.13,37.6,831.0,4.9,0.15,0.26,0.1,0.01,0.19,0.14,0.89,0.38,0.51,0.34,0.02,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.22,0.32,0.44,0.4,0.01,42.9,1943.0,2.1,0.23,0.22,0.23,0.22,0.08,0.55,0.38,0.66,0.27,0.15,0.07,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.21,0.11,0.79,0.69,0.05,39.4,61.0,2.5,0.14,0.23,0.29,0.25,0.82,0.24,0.43,0.36,0.07,0.39,0.09,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.07,0.81,0.58,0.46,0.4,16.5,2145.0,4.0,0.02,0.07,0.97,0.14,0.05,0.07,0.19,1.0,0.96,0.49,0.03,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.37,0.73,0.51,0.48,-0.27,17.6,15.0,6.5,0.06,0.29,0.13,0.8,0.06,0.83,0.67,0.68,1.0,0.32,0.02,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.48,0.84,0.61,0.58,0.37,15.4,429.0,8.3,0.26,0.91,0.13,0.14,0.08,0.97,1.0,0.78,0.64,0.19,0.04,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.37,0.31,0.37,0.82,0.35,40.1,1012.0,3.3,0.71,0.18,0.25,0.29,0.2,1.0,0.11,0.28,0.28,0.08,0.13,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.1,0.71,0.59,0.53,-0.33,25.4,758.0,1.3,0.24,0.02,0.93,0.05,0.18,1.0,0.36,1.0,0.32,0.35,0.16,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.47,0.37,0.55,0.47,-0.18,43.0,2519.0,3.9,0.13,0.89,0.27,0.23,0.15,0.42,1.0,0.27,0.73,0.05,0.13,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.18,0.77,0.6,0.56,-0.22,35.3,921.0,7.0,0.27,0.09,0.07,0.2,0.12,0.79,0.36,0.57,0.69,0.27,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.14,0.58,0.72,0.7,-0.09,41.4,1837.0,6.6,0.12,0.17,0.26,0.1,0.11,0.4,0.38,0.17,0.59,0.21,0.11,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.38,0.53,0.36,0.17,-0.48,43.1,375.0,4.3,0.95,0.15,0.09,0.13,0.04,1.0,0.52,0.98,0.3,0.03,0.12,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.15,0.67,0.42,0.35,0.17,41.3,1134.0,6.2,0.06,0.19,0.02,0.18,0.96,0.0,0.38,0.68,0.2,0.44,0.12,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.21,0.38,0.22,0.21,0.07,39.5,2923.0,3.4,0.3,0.09,0.07,0.27,0.29,0.24,0.83,0.46,0.42,0.24,0.15,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.38,0.71,0.44,0.44,-0.59,27.3,263.0,7.4,0.18,0.18,0.2,0.85,0.03,0.97,0.74,0.11,1.0,0.04,0.18,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.13,0.35,0.74,0.68,0.42,21.9,2335.0,4.5,0.24,0.06,0.28,0.11,0.07,0.84,0.79,0.46,0.89,0.36,0.17,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.2,0.75,0.56,0.48,-0.45,40.7,2924.0,6.9,0.03,0.27,0.25,0.27,0.15,0.41,0.81,0.46,0.77,0.09,0.11,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.11,0.34,0.42,0.37,-0.02,45.0,2263.0,2.3,0.1,0.17,0.13,0.04,0.79,0.11,0.08,0.28,0.17,0.24,0.1,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.07,0.53,0.2,0.2,-0.18,44.6,1064.0,6.0,0.21,0.01,0.14,0.01,0.23,0.17,0.6,0.6,0.31,0.0,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.17,0.15,0.59,0.51,0.16,25.0,2202.0,2.4,0.28,0.18,0.16,0.03,0.08,0.7,0.17,0.54,0.44,0.13,0.18,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.23,0.3,0.71,0.59,0.05,44.8,1179.0,3.2,0.29,0.17,0.27,0.23,0.08,1.0,0.5,0.04,0.79,0.03,0.0,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.17,0.65,0.67,0.61,0.13,15.9,1685.0,7.3,0.18,0.22,0.94,0.08,0.27,0.12,0.4,1.0,0.34,0.08,0.13,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.37,0.55,0.78,0.74,-0.48,34.0,236.0,6.7,0.18,0.16,0.05,0.82,0.13,0.97,0.19,0.05,1.0,0.11,0.09,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.15,0.69,0.36,0.29,-0.22,44.3,2112.0,6.3,0.0,0.26,0.17,0.15,0.99,0.13,0.42,0.08,0.5,0.06,0.01,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.42,0.3,0.78,0.63,-0.05,44.4,2080.0,1.7,0.13,0.9,0.05,0.06,0.27,0.33,1.0,0.43,0.26,0.23,0.19,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.11,0.62,0.14,0.13,0.46,28.9,563.0,6.7,0.06,0.24,0.1,0.01,0.29,0.21,0.71,0.64,0.34,0.43,0.06,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.42,0.16,0.32,0.65,-0.41,36.7,1327.0,1.1,0.92,0.19,0.07,0.24,0.17,1.0,0.52,0.08,0.58,0.19,0.02,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.5,0.85,0.45,0.41,-0.13,36.0,216.0,9.6,0.29,0.87,0.07,0.23,0.1,0.21,1.0,0.67,0.67,0.21,0.19,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.42,0.7,0.74,0.71,-0.09,21.8,406.0,8.2,0.18,0.88,0.11,0.04,0.11,0.74,1.0,0.78,0.12,0.39,0.04,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.44,0.21,0.25,0.23,-0.11,48.7,700.0,0.9,0.88,0.22,0.18,0.29,0.09,1.0,0.18,0.17,0.83,0.22,0.15,1,0,0,0,0,0,0,0,Strategic_Fire_Break_Maintenance,success
0.04,0.69,0.7,0.7,0.01,39.3,2155.0,7.5,0.06,0.01,0.99,0.04,0.07,0.05,0.52,1.0,0.25,0.24,0.1,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.44,0.45,0.42,0.37,0.17,39.0,916.0,5.6,0.02,0.97,0.11,0.15,0.25,0.86,1.0,0.08,0.38,0.46,0.17,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.19,0.45,0.87,0.84,0.38,23.4,2485.0,4.9,0.18,0.21,0.25,0.18,0.3,0.64,0.33,0.33,0.81,0.12,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.11,0.87,0.58,0.54,0.01,38.9,2348.0,8.2,0.07,0.07,0.19,0.21,0.72,0.7,0.39,0.53,0.27,0.19,0.16,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.36,0.52,0.72,0.6,0.13,39.4,698.0,4.8,0.06,0.72,0.02,0.18,0.18,0.36,1.0,0.63,0.14,0.3,0.14,0,1,0,0,0,0,0,0,Intelligence_Led_Anti_Poaching,success
0.22,0.8,0.65,0.56,-0.37,25.4,689.0,5.9,0.11,0.25,0.95,0.3,0.01,0.5,0.49,1.0,0.01,0.19,0.08,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.16,0.13,0.85,0.73,0.41,19.6,2895.0,2.8,0.23,0.13,0.08,0.11,0.05,0.99,0.99,0.78,0.91,0.24,0.06,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.05,0.19,0.81,0.77,0.29,39.6,26.0,2.7,0.1,0.01,0.18,0.04,0.22,0.03,0.32,0.27,0.91,0.45,0.04,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.46,0.32,0.1,0.5,0.49,37.5,332.0,3.5,0.99,0.21,0.06,0.24,0.08,1.0,0.0,0.57,0.55,0.42,0.04,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.11,0.62,0.24,0.19,-0.19,25.6,901.0,1.9,0.03,0.14,0.91,0.14,0.24,0.73,0.4,1.0,0.61,0.49,0.08,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.1,0.54,0.8,0.66,-0.3,18.2,132.0,4.9,0.22,0.03,0.0,0.07,0.06,0.57,0.45,0.8,0.75,0.46,0.19,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.17,0.8,0.85,0.78,-0.32,40.3,1813.0,9.3,0.15,0.23,0.0,0.1,0.84,0.18,0.82,0.72,0.03,0.15,0.18,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.11,0.83,0.42,0.35,-0.01,25.7,268.0,8.3,0.03,0.14,0.28,0.15,0.0,0.26,0.2,0.91,0.94,0.41,0.0,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.14,0.6,0.55,0.44,0.24,36.5,2661.0,2.9,0.25,0.06,0.93,0.14,0.01,0.67,0.67,1.0,0.26,0.35,0.11,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.19,0.47,0.22,0.21,0.13,30.7,1037.0,3.5,0.25,0.19,0.22,0.13,0.11,0.37,0.75,0.33,0.78,0.15,0.12,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.17,0.57,0.31,0.29,0.12,40.0,687.0,4.4,0.28,0.1,0.1,0.15,0.72,0.04,0.22,0.39,0.89,0.38,0.16,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.35,0.15,0.23,0.72,-0.29,43.0,1660.0,2.0,0.75,0.21,0.28,0.13,0.22,1.0,0.31,0.75,0.92,0.05,0.04,0,1,0,0,0,0,0,0,Fire_Refuge_Creation,success
0.09,0.59,0.34,0.32,-0.21,35.5,2322.0,6.9,0.06,0.17,0.01,0.01,0.21,0.55,0.25,0.35,0.97,0.08,0.05,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.27,0.23,0.61,0.52,-0.41,41.0,183.0,3.1,0.04,0.02,0.04,0.82,0.28,0.77,0.84,0.29,1.0,0.5,0.06,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.44,0.47,0.85,0.74,-0.5,42.9,199.0,4.8,0.23,0.24,0.18,0.92,0.12,0.4,0.72,0.83,1.0,0.38,0.12,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.19,0.64,0.43,0.4,0.45,27.8,1176.0,7.2,0.08,0.27,0.14,0.2,0.22,0.3,0.24,0.47,0.23,0.35,0.08,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.05,0.57,0.46,0.41,0.13,47.8,1022.0,7.0,0.07,0.05,0.05,0.02,0.89,0.09,0.03,0.21,0.6,0.37,0.05,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.32,0.37,0.21,0.21,-0.41,17.6,287.0,4.1,0.19,0.03,0.14,0.84,0.23,0.62,0.27,0.41,1.0,0.23,0.18,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.13,0.65,0.74,0.72,-0.13,44.1,2119.0,2.9,0.17,0.06,0.88,0.18,0.24,0.12,0.44,1.0,0.18,0.28,0.02,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.17,0.87,0.75,0.64,0.34,24.1,298.0,9.6,0.16,0.09,0.97,0.29,0.15,0.44,0.89,1.0,0.46,0.48,0.16,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.12,0.69,0.22,0.2,0.14,38.9,739.0,8.2,0.23,0.04,0.05,0.13,0.06,0.56,0.58,0.07,0.06,0.13,0.12,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.16,0.83,0.62,0.55,-0.1,40.8,576.0,0.6,0.26,0.17,0.92,0.03,0.21,0.59,0.92,1.0,0.82,0.03,0.05,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.07,0.13,0.58,0.48,0.01,21.8,424.0,0.5,0.02,0.01,0.15,0.2,0.22,0.82,0.66,0.67,0.18,1.0,0.17,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.17,0.56,0.1,0.09,-0.15,31.4,380.0,6.6,0.14,0.3,0.17,0.03,0.24,0.72,0.51,0.34,0.91,1.0,0.09,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.16,0.84,0.66,0.58,0.04,37.4,2275.0,3.5,0.1,0.12,0.78,0.28,0.01,0.1,0.63,1.0,0.11,0.05,0.08,0,1,0,0,0,0,0,0,Buffer_Zone_Enforcement,success
0.4,0.34,0.61,0.54,-0.27,23.2,229.0,4.8,0.23,0.13,0.14,0.92,0.07,0.83,0.13,0.37,1.0,0.18,0.19,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.08,0.64,0.22,0.18,0.22,24.7,1190.0,5.0,0.02,0.04,0.15,0.18,0.15,0.32,0.71,0.02,0.63,0.07,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.36,0.52,0.83,0.67,-0.59,40.3,146.0,5.8,0.02,0.27,0.07,0.83,0.03,0.43,0.54,0.01,1.0,0.43,0.06,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.39,0.83,0.62,0.56,-0.59,17.6,28.0,7.2,0.14,0.16,0.22,0.95,0.2,0.04,0.73,0.36,1.0,0.35,0.06,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.37,0.31,0.1,0.1,-0.44,36.3,167.0,1.9,0.08,0.29,0.17,0.76,0.24,0.83,0.7,0.11,1.0,0.17,0.02,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.36,0.37,0.63,0.63,-0.39,32.1,14.0,3.6,0.05,0.12,0.24,0.98,0.25,0.74,0.63,0.93,1.0,0.1,0.09,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.08,0.87,0.62,0.54,-0.41,21.1,1880.0,8.2,0.04,0.15,0.22,0.01,0.29,0.56,0.14,0.48,0.82,0.31,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.09,0.48,0.56,0.45,-0.26,33.6,2130.0,3.3,0.15,0.0,0.08,0.14,0.2,0.98,0.51,0.33,0.82,1.0,0.13,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.17,0.64,0.55,0.46,0.48,31.8,2270.0,1.9,0.08,0.2,0.96,0.23,0.16,0.4,0.81,1.0,0.59,0.32,0.04,0,0,1,0,0,0,0,0,Nesting_Site_Exclusion_Zones,success
0.19,0.89,0.7,0.68,0.28,39.2,5.0,9.1,0.27,0.09,0.3,0.25,0.95,0.99,0.4,0.11,0.04,0.36,0.04,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.15,0.58,0.35,0.28,0.29,39.4,2871.0,4.3,0.2,0.03,0.29,0.25,0.21,0.81,0.34,0.34,0.51,0.01,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.15,0.32,0.58,0.58,-0.24,28.4,913.0,2.0,0.21,0.05,0.1,0.23,0.05,0.71,0.57,0.22,0.86,0.28,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.2,0.6,0.63,0.58,-0.06,15.3,2724.0,6.9,0.15,0.27,0.28,0.16,0.21,0.74,0.3,0.51,0.42,1.0,0.08,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.24,0.71,0.85,0.72,-0.24,30.6,1654.0,7.5,0.13,0.27,0.88,0.29,0.19,0.08,0.96,1.0,0.22,0.25,0.09,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.17,0.27,0.29,0.26,0.14,44.8,2753.0,1.5,0.27,0.08,0.16,0.2,0.29,0.53,0.56,0.48,0.92,0.05,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.24,0.48,0.11,0.11,0.39,27.2,454.0,4.7,0.23,0.26,0.28,0.23,0.1,0.1,0.84,0.25,0.33,0.3,1.0,0,0,1,0,0,0,0,0,Install_Bird_Diverters,success
0.29,0.72,0.77,0.77,-0.51,31.5,141.0,6.2,0.06,0.01,0.1,0.9,0.26,0.1,0.89,0.82,1.0,0.19,0.1,0,0,0,0,1,0,0,0,Construct_Artificial_Wetlands,success
0.35,0.56,0.56,0.46,-0.54,35.4,151.0,6.4,0.21,0.14,0.27,0.78,0.2,0.6,0.55,0.22,1.0,0.4,0.07,0,1,0,0,0,0,0,0,Solar_Pump_Water_Holes,success
0.17,0.83,0.87,0.78,-0.09,45.5,1655.0,9.2,0.1,0.22,0.01,0.18,0.96,0.87,0.39,0.07,0.18,0.03,0.1,0,0,0,1,0,0,0,0,Micro_Thermal_Shelter_Creation,success
0.21,0.61,0.23,0.21,0.38,20.0,186.0,4.8,0.25,0.17,0.18,0.24,0.06,0.45,0.92,0.75,0.46,1.0,0.13,0,0,0,0,1,0,0,0,Fungal_Infection_Screening,success
0.13,0.57,0.19,0.18,0.29,31.6,2647.0,4.5,0.06,0.14,0.2,0.18,0.27,0.11,0.34,0.82,0.67,0.33,0.18,0,0,1,0,0,0,0,0,Vulture_Safe_Zone_Demarcation,success
0.16,0.82,0.48,0.47,-0.06,20.1,2286.0,6.9,0.04,0.3,0.83,0.08,0.06,0.49,0.05,1.0,0.73,0.28,0.19,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.07,0.54,0.89,0.84,-0.45,47.3,104.0,5.5,0.02,0.04,0.06,0.15,0.77,1.0,0.76,0.37,0.17,0.3,0.18,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.2,0.37,0.67,0.55,0.4,38.2,1181.0,2.8,0.27,0.22,0.17,0.1,0.99,0.61,0.1,0.34,0.77,0.29,0.06,0,1,0,0,0,0,0,0,Managed_Water_Points,success
0.15,0.74,0.41,0.39,0.29,19.7,2558.0,6.2,0.14,0.14,0.26,0.18,0.06,0.67,0.36,0.92,0.35,0.08,0.07,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.08,0.84,0.59,0.55,0.02,21.6,2132.0,8.9,0.1,0.09,0.07,0.05,0.24,0.45,0.65,0.29,0.2,0.02,0.11,0,0,1,0,0,0,0,0,Native_Tree_Reforestation,success
0.08,0.65,0.29,0.27,0.4,24.0,1216.0,2.5,0.09,0.12,0.9,0.0,0.01,0.74,0.66,1.0,0.63,0.5,0.11,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
0.07,0.79,0.31,0.28,-0.16,17.5,2141.0,8.0,0.14,0.02,0.06,0.07,0.24,0.32,0.04,0.49,0.43,0.26,0.06,0,1,0,0,0,0,0,0,Apex_Prey_Base_Restoration,success
0.15,0.76,0.86,0.69,-0.22,35.2,2423.0,3.7,0.01,0.18,0.99,0.23,0.17,0.5,0.53,1.0,0.42,0.21,0.1,0,1,0,0,0,0,0,0,Elephant_Corridor_Securitization,success
